batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-02-B001","R3-02-000131","2026-04-20","workspace-head","easy",200130,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,79,138,150,""
"R3-02-B001","R3-02-000132","2026-04-20","workspace-head","easy",200131,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,162,145,""
"R3-02-B001","R3-02-000133","2026-04-20","workspace-head","easy",200132,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,114,150,""
"R3-02-B001","R3-02-000134","2026-04-20","workspace-head","easy",200133,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,138,150,""
"R3-02-B001","R3-02-000135","2026-04-20","workspace-head","easy",200134,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,77,141,150,""
"R3-02-B001","R3-02-000136","2026-04-20","workspace-head","easy",200135,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,114,150,""
"R3-02-B001","R3-02-000137","2026-04-20","workspace-head","easy",200136,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,120,150,""
"R3-02-B001","R3-02-000138","2026-04-20","workspace-head","easy",200137,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,142,150,""
"R3-02-B001","R3-02-000139","2026-04-20","workspace-head","easy",200138,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,77,106,150,""
"R3-02-B001","R3-02-000140","2026-04-20","workspace-head","easy",200139,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,80,118,150,""
"R3-02-B001","R3-02-000141","2026-04-20","workspace-head","easy",200140,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,62,138,150,""
"R3-02-B001","R3-02-000142","2026-04-20","workspace-head","easy",200141,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,163,150,""
"R3-02-B001","R3-02-000143","2026-04-20","workspace-head","easy",200142,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,115,150,""
"R3-02-B001","R3-02-000144","2026-04-20","workspace-head","easy",200143,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,77,133,150,""
"R3-02-B001","R3-02-000145","2026-04-20","workspace-head","easy",200144,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,67,147,124,""
"R3-02-B001","R3-02-000146","2026-04-20","workspace-head","easy",200145,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,56,113,150,""
"R3-02-B001","R3-02-000147","2026-04-20","workspace-head","easy",200146,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,71,118,143,""
"R3-02-B001","R3-02-000148","2026-04-20","workspace-head","easy",200147,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,69,134,150,""
"R3-02-B001","R3-02-000149","2026-04-20","workspace-head","easy",200148,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,79,158,150,""
"R3-02-B001","R3-02-000150","2026-04-20","workspace-head","easy",200149,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,88,117,150,""
"R3-02-B001","R3-02-000151","2026-04-20","workspace-head","easy",200150,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,68,139,150,""
"R3-02-B001","R3-02-000152","2026-04-20","workspace-head","easy",200151,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,146,150,""
"R3-02-B001","R3-02-000153","2026-04-20","workspace-head","easy",200152,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,104,150,""
"R3-02-B001","R3-02-000154","2026-04-20","workspace-head","easy",200153,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,129,150,""
"R3-02-B001","R3-02-000155","2026-04-20","workspace-head","easy",200154,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,142,150,""
"R3-02-B001","R3-02-000156","2026-04-20","workspace-head","easy",200155,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,72,116,150,""
"R3-02-B001","R3-02-000157","2026-04-20","workspace-head","easy",200156,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,131,150,""
"R3-02-B001","R3-02-000158","2026-04-20","workspace-head","easy",200157,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,70,142,150,""
"R3-02-B001","R3-02-000159","2026-04-20","workspace-head","easy",200158,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,75,145,150,""
"R3-02-B001","R3-02-000160","2026-04-20","workspace-head","easy",200159,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,57,118,150,""
"R3-02-B001","R3-02-000161","2026-04-20","workspace-head","easy",200160,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,58,123,141,""
"R3-02-B001","R3-02-000162","2026-04-20","workspace-head","easy",200161,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,138,150,""
"R3-02-B001","R3-02-000163","2026-04-20","workspace-head","easy",200162,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,73,115,150,""
"R3-02-B001","R3-02-000164","2026-04-20","workspace-head","easy",200163,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,78,121,150,""
"R3-02-B001","R3-02-000165","2026-04-20","workspace-head","easy",200164,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,61,142,150,""
"R3-02-B001","R3-02-000166","2026-04-20","workspace-head","easy",200165,"victory","energyliberation","energyliberation",1,30.00,0.0000,0.0000,0.0000,66,149,150,""
